Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2015-02-19,Dartmoor,11.4,31.9,0.0,6.0,12.2,SSW,33.0,ESE,WNW,13.0,11.0,100.0,33.0,1019.1,1015.2,,,17.3,30.3,No,0.0,No
2015-02-20,Dartmoor,13.5,30.0,0.0,6.8,10.7,SE,30.0,S,SE,13.0,17.0,100.0,46.0,1016.5,1015.2,,,14.8,28.8,No,0.0,No
2015-02-21,Dartmoor,12.8,40.2,0.0,5.2,11.6,W,54.0,E,NNW,7.0,20.0,100.0,18.0,1011.8,1008.5,,,18.1,38.5,No,0.0,No
2015-02-22,Dartmoor,17.9,39.9,0.0,10.4,7.2,WNW,46.0,WSW,WNW,2.0,26.0,84.0,20.0,1012.2,1008.4,,,21.2,38.9,No,1.6,Yes
2015-02-23,Dartmoor,16.5,21.6,1.6,8.0,10.0,SSW,43.0,SSW,SSW,15.0,24.0,100.0,68.0,1015.7,1017.6,,,18.3,19.2,Yes,0.0,No
2015-02-24,Dartmoor,7.0,21.1,0.0,6.2,12.0,SE,52.0,S,SSE,13.0,22.0,78.0,51.0,1022.3,1021.9,,,13.6,18.6,No,0.0,No
2015-02-25,Dartmoor,7.6,25.5,0.0,4.2,10.9,SSW,31.0,S,SSE,11.0,11.0,100.0,48.0,1017.7,1013.9,,,14.9,24.7,No,0.0,No
2015-02-26,Dartmoor,13.8,25.4,0.0,4.0,8.6,WSW,33.0,,SW,0.0,11.0,100.0,53.0,1012.3,1010.8,,,15.1,24.1,No,0.0,No
2015-02-27,Dartmoor,13.0,26.3,0.0,5.2,4.2,SSW,33.0,ENE,SSW,2.0,11.0,100.0,51.0,1011.6,1009.2,,,14.8,24.9,No,0.2,No
2015-02-28,Dartmoor,14.8,32.9,0.2,4.4,4.0,WNW,43.0,NNE,SW,13.0,20.0,96.0,49.0,1004.4,1002.1,,,20.1,29.0,No,4.2,Yes
2015-03-01,Dartmoor,11.1,20.8,4.2,6.0,10.1,S,43.0,SSW,SSW,7.0,22.0,100.0,62.0,1013.9,1017.3,,,14.1,19.7,Yes,0.0,No
2015-03-02,Dartmoor,5.7,25.4,0.0,6.0,5.8,SSW,35.0,E,NW,7.0,15.0,100.0,35.0,1017.8,1014.7,,,11.7,23.7,No,0.0,No
2015-03-03,Dartmoor,8.4,23.3,0.0,2.2,10.1,SSW,31.0,,SSW,0.0,17.0,100.0,50.0,1018.4,1017.0,,,12.6,21.8,No,0.0,No
2015-03-04,Dartmoor,9.5,21.6,0.0,6.2,4.3,WNW,48.0,NNW,WNW,7.0,28.0,98.0,57.0,1015.8,1013.7,,,14.4,20.8,No,2.8,Yes
2015-03-05,Dartmoor,11.4,18.7,2.8,3.8,9.2,SW,56.0,SSW,WSW,20.0,22.0,59.0,51.0,1019.7,1019.5,,,14.0,17.2,Yes,0.0,No
2015-03-06,Dartmoor,11.6,19.7,0.0,5.4,1.6,SW,46.0,W,SW,15.0,22.0,100.0,98.0,1014.6,1014.2,,,15.0,17.8,No,1.6,Yes
2015-03-07,Dartmoor,13.9,21.5,1.6,1.6,4.9,WSW,33.0,WNW,SW,11.0,19.0,100.0,100.0,1012.7,1012.2,,,15.0,17.9,Yes,0.2,No
2015-03-08,Dartmoor,13.9,22.5,0.2,3.2,2.8,WNW,33.0,NW,WNW,6.0,20.0,100.0,66.0,1012.6,1011.2,,,15.1,20.4,No,0.0,No
2015-03-09,Dartmoor,12.5,20.9,0.0,3.2,4.6,SW,33.0,NNW,SW,7.0,19.0,100.0,73.0,1014.0,1015.5,,,14.2,18.0,No,0.2,No
2015-03-10,Dartmoor,4.5,22.1,0.2,3.8,9.2,SSW,31.0,,WNW,0.0,7.0,100.0,43.0,1019.4,1017.2,,,8.0,21.3,No,0.0,No
2015-03-11,Dartmoor,3.9,24.6,0.0,4.4,8.9,WNW,33.0,,WNW,0.0,19.0,100.0,45.0,1017.1,1015.8,,,8.2,23.5,No,0.4,No
2015-03-12,Dartmoor,8.1,19.9,0.4,4.4,7.3,S,41.0,,SW,0.0,24.0,100.0,49.0,1021.2,1022.0,,,12.2,19.0,No,0.2,No
2015-03-13,Dartmoor,11.4,23.2,0.2,3.2,9.8,ESE,33.0,SE,SE,6.0,13.0,78.0,44.0,1024.6,1021.4,,,13.4,21.5,No,0.0,No
2015-03-14,Dartmoor,4.5,24.8,0.0,5.4,8.1,WSW,44.0,N,W,9.0,19.0,100.0,53.0,1015.9,1013.6,,,10.1,22.8,No,3.0,Yes
2015-03-15,Dartmoor,10.0,20.7,3.0,5.0,9.2,SSE,43.0,S,ESE,17.0,20.0,84.0,48.0,1019.1,1017.9,,,13.1,20.2,Yes,0.0,No
2015-03-16,Dartmoor,5.7,24.4,0.0,6.0,4.6,E,30.0,,ENE,0.0,7.0,100.0,36.0,1015.1,1011.4,,,11.0,22.9,No,0.0,No
2015-03-17,Dartmoor,11.0,28.0,0.0,6.6,7.8,NNW,52.0,N,NW,15.0,31.0,25.0,47.0,1000.0,998.7,,,23.6,26.7,No,3.0,Yes
2015-03-18,Dartmoor,15.9,24.4,3.0,3.6,6.1,W,31.0,WNW,WNW,9.0,19.0,100.0,73.0,1004.3,1005.6,,,16.4,20.9,Yes,0.6,No
2015-03-19,Dartmoor,16.2,24.9,0.6,5.2,6.1,WNW,48.0,N,W,11.0,20.0,55.0,61.0,1001.9,1006.3,,,23.1,21.0,No,0.2,No
2015-03-20,Dartmoor,7.7,20.0,0.2,3.8,9.0,SW,37.0,NW,SSW,2.0,22.0,100.0,47.0,1019.0,1022.5,,,11.1,18.5,No,0.2,No
2015-03-21,Dartmoor,2.6,22.1,0.2,5.4,10.3,SE,39.0,,SE,0.0,7.0,100.0,41.0,1027.7,1025.0,,,6.4,20.1,No,0.0,No
2015-03-22,Dartmoor,6.4,30.4,0.0,3.6,10.6,NNW,46.0,,NNW,0.0,17.0,100.0,29.0,1019.7,1014.0,,,10.7,28.3,No,0.6,No
2015-03-23,Dartmoor,10.6,19.7,0.6,6.0,2.6,SW,46.0,NW,SW,20.0,26.0,100.0,76.0,1007.5,1012.4,,,19.1,17.9,No,2.6,Yes
2015-03-24,Dartmoor,9.7,15.7,2.6,2.2,0.2,S,26.0,SSW,SSW,4.0,19.0,100.0,59.0,1020.9,1021.1,,,10.4,15.0,Yes,0.0,No
2015-03-25,Dartmoor,10.4,20.4,0.0,2.6,3.0,WNW,52.0,N,NNW,11.0,26.0,72.0,45.0,1017.9,1013.3,,,11.5,18.6,No,7.8,Yes
2015-03-26,Dartmoor,6.8,13.7,7.8,4.0,4.4,W,61.0,WNW,WSW,15.0,33.0,100.0,100.0,1018.2,1019.0,,,8.9,12.7,Yes,9.8,Yes
2015-03-27,Dartmoor,8.8,17.1,9.8,1.2,4.7,SSW,35.0,WNW,SSW,6.0,15.0,100.0,100.0,1026.2,1025.7,,,11.6,14.7,Yes,2.8,Yes
2015-03-28,Dartmoor,10.5,18.6,2.8,1.8,4.1,NNW,26.0,N,WNW,7.0,9.0,100.0,82.0,1026.2,1023.5,,,11.5,16.6,Yes,0.0,No
2015-03-29,Dartmoor,5.6,23.2,0.0,2.2,10.3,SSW,31.0,,W,0.0,11.0,100.0,61.0,1022.6,1021.3,,,8.8,21.4,No,0.0,No
2015-03-30,Dartmoor,8.1,21.6,0.0,4.0,8.4,SSW,22.0,NNW,SW,4.0,11.0,100.0,87.0,1024.7,1024.5,,,11.5,19.9,No,0.2,No
2015-03-31,Dartmoor,10.3,27.2,0.2,3.2,8.3,SSW,22.0,NE,WNW,7.0,13.0,100.0,56.0,1025.5,1022.1,,,12.6,25.0,No,0.0,No
2015-09-10,Dartmoor,4.1,16.7,0.0,1.8,7.7,NW,24.0,NNW,NNW,2.0,11.0,98.0,54.0,1034.3,1030.8,,,7.0,15.9,No,0.0,No
2015-09-11,Dartmoor,4.3,20.4,0.0,2.8,10.7,N,41.0,N,NNW,24.0,26.0,64.0,53.0,1026.2,1022.2,,,12.6,19.9,No,0.0,No
2015-09-12,Dartmoor,9.8,24.1,0.0,4.0,9.9,NNW,37.0,NNE,NNW,9.0,17.0,59.0,44.0,1023.5,1020.7,,,15.8,23.5,No,0.0,No
2015-09-13,Dartmoor,10.1,25.1,0.0,5.0,9.0,NNE,44.0,N,NNE,4.0,24.0,60.0,40.0,1023.2,1018.1,,,16.1,23.4,No,0.0,No
2015-09-14,Dartmoor,16.0,22.6,0.0,7.2,5.1,NNW,43.0,N,W,20.0,7.0,40.0,63.0,1012.6,1011.3,,,19.0,16.8,No,5.4,Yes
2015-09-15,Dartmoor,8.4,14.9,5.4,2.2,6.1,SSW,41.0,WNW,WSW,7.0,15.0,84.0,62.0,1017.2,1017.9,,,10.7,14.4,Yes,0.4,No
2015-09-16,Dartmoor,4.8,14.2,0.4,1.4,4.0,SW,24.0,NNW,NW,2.0,7.0,98.0,87.0,1020.4,1019.1,,,7.8,11.9,No,2.4,Yes
2015-09-17,Dartmoor,5.7,14.1,2.4,,2.1,SW,30.0,WSW,SW,7.0,11.0,88.0,75.0,1025.5,1026.5,,,10.1,12.9,Yes,2.0,Yes
2015-09-18,Dartmoor,8.7,15.7,2.0,1.4,1.3,SSW,20.0,WNW,SW,6.0,13.0,96.0,77.0,1030.4,1028.3,,,10.7,13.7,Yes,0.2,No
2015-09-19,Dartmoor,4.1,15.9,0.2,0.8,4.4,NW,20.0,NE,NW,4.0,9.0,93.0,61.0,1025.3,1021.5,,,9.6,15.5,No,0.0,No
2015-09-20,Dartmoor,1.9,21.9,0.0,2.6,9.6,NNW,35.0,ESE,NNW,2.0,19.0,89.0,41.0,1019.4,1015.1,,,9.7,21.3,No,5.6,Yes
2015-09-21,Dartmoor,9.1,13.6,5.6,3.8,4.7,SW,41.0,SW,W,15.0,20.0,84.0,71.0,1019.5,1020.3,,,9.4,12.3,Yes,3.2,Yes
2015-09-22,Dartmoor,4.7,13.1,3.2,2.0,9.1,S,46.0,SSW,SSW,24.0,22.0,77.0,56.0,1030.2,1031.8,,,8.7,11.9,Yes,0.4,No
2015-09-23,Dartmoor,2.8,12.0,0.4,3.2,0.3,S,30.0,S,S,15.0,17.0,67.0,65.0,1037.8,1036.5,,,10.6,11.5,No,0.2,No
2015-09-24,Dartmoor,3.5,15.7,0.2,0.4,7.2,SE,31.0,SE,ESE,7.0,20.0,80.0,54.0,1036.7,1033.0,,,10.4,15.0,No,0.0,No
2015-09-25,Dartmoor,1.8,17.9,0.0,2.4,10.6,E,35.0,E,E,11.0,17.0,83.0,47.0,1035.8,1031.4,,,10.6,17.2,No,0.0,No
2015-09-26,Dartmoor,5.9,20.5,0.0,4.6,10.8,SW,24.0,E,NW,4.0,7.0,81.0,35.0,1030.7,1026.7,,,13.1,19.8,No,0.2,No
2015-09-27,Dartmoor,3.2,21.1,0.2,3.2,10.7,NW,31.0,NW,SW,6.0,17.0,72.0,49.0,1024.6,1021.1,,,13.7,19.2,No,0.0,No
2015-09-28,Dartmoor,3.7,15.0,0.0,3.0,5.8,SW,39.0,NNW,WSW,9.0,20.0,87.0,61.0,1018.3,1017.5,,,12.1,13.5,No,0.2,No
2015-09-29,Dartmoor,6.6,14.7,0.2,1.8,3.2,SW,28.0,SW,SSW,13.0,13.0,74.0,75.0,1018.6,1019.3,,,12.6,13.3,No,0.0,No
2015-09-30,Dartmoor,2.9,17.2,0.0,2.6,7.1,SSW,28.0,ENE,SW,4.0,7.0,85.0,61.0,1025.6,1023.4,,,10.4,15.5,No,0.0,No
2015-10-01,Dartmoor,1.5,18.9,0.0,1.4,8.2,WSW,31.0,N,SSW,11.0,19.0,77.0,70.0,1027.2,1028.0,,,12.2,16.8,No,0.0,No
2015-10-02,Dartmoor,11.2,25.5,0.0,3.2,8.0,NNW,37.0,NNW,NNW,15.0,22.0,92.0,43.0,1032.4,1027.9,,,11.8,24.8,No,0.0,No
2015-10-03,Dartmoor,6.8,30.1,0.0,7.2,8.4,NW,56.0,N,NW,20.0,26.0,39.0,23.0,1024.1,1019.4,,,22.4,28.9,No,0.0,No
2015-10-04,Dartmoor,7.1,25.8,0.0,7.2,7.8,NW,31.0,,W,0.0,17.0,86.0,41.0,1022.2,1020.3,,,11.5,24.9,No,0.0,No
2015-10-05,Dartmoor,7.0,33.7,0.0,4.0,11.4,WNW,57.0,NNE,NNW,7.0,28.0,71.0,20.0,1018.1,1013.9,,,14.6,32.8,No,0.0,No
2015-10-06,Dartmoor,14.7,21.7,0.0,12.0,4.6,WNW,46.0,WNW,WSW,15.0,24.0,52.0,66.0,1011.9,1018.5,,,18.9,17.1,No,0.0,No
2015-10-07,Dartmoor,3.0,17.2,0.0,3.2,10.8,SE,35.0,SE,SSE,2.0,19.0,86.0,51.0,1035.8,1036.3,,,8.4,15.9,No,0.0,No
2015-10-08,Dartmoor,4.1,21.9,0.0,3.2,9.9,ENE,39.0,E,ESE,15.0,7.0,74.0,46.0,1035.9,1031.2,,,10.5,20.4,No,0.0,No
2015-10-09,Dartmoor,8.9,30.0,0.0,3.8,10.7,ESE,28.0,SSE,NNW,4.0,13.0,80.0,25.0,1028.5,1025.9,,,15.4,29.1,No,0.0,No
2015-10-10,Dartmoor,14.9,28.0,0.0,5.8,6.8,N,31.0,E,WNW,4.0,11.0,75.0,38.0,1023.7,1021.5,,,17.1,27.6,No,0.0,No
2015-10-11,Dartmoor,12.1,16.8,0.0,3.2,0.2,SSW,26.0,SSW,SSW,7.0,13.0,89.0,74.0,1019.7,1018.3,,,12.9,14.9,No,0.4,No
2015-10-12,Dartmoor,8.7,16.8,0.4,3.2,3.7,SSW,37.0,WSW,S,6.0,19.0,91.0,57.0,1021.1,1021.5,,,11.8,15.8,No,1.2,Yes
2015-10-13,Dartmoor,8.9,17.4,1.2,1.8,7.3,SE,30.0,SE,SE,6.0,13.0,66.0,56.0,1026.7,1024.2,,,10.6,15.9,Yes,0.0,No
2015-10-14,Dartmoor,2.4,27.1,0.0,4.0,9.6,NW,39.0,ENE,NW,6.0,15.0,98.0,29.0,1023.3,1018.9,,,9.4,25.0,No,0.0,No
2015-10-15,Dartmoor,7.7,33.8,0.0,5.8,11.0,WNW,50.0,N,WNW,13.0,30.0,29.0,12.0,1014.3,1011.9,,,21.4,33.0,No,1.0,No
2015-10-16,Dartmoor,12.8,20.9,1.0,9.0,9.0,SW,33.0,W,WSW,9.0,13.0,88.0,53.0,1020.2,1021.5,,,14.1,20.0,No,0.2,No
2015-10-17,Dartmoor,2.6,20.1,0.2,4.6,12.0,SSW,43.0,WNW,SSW,6.0,19.0,93.0,48.0,1027.0,1026.9,,,8.5,18.8,No,0.0,No
2015-10-18,Dartmoor,4.1,22.3,0.0,3.4,10.3,SSW,28.0,E,SE,4.0,7.0,88.0,51.0,1030.1,1027.0,,,11.4,21.3,No,0.0,No
2015-10-19,Dartmoor,4.8,31.9,0.0,4.2,10.8,SW,31.0,ENE,N,6.0,15.0,73.0,21.0,1022.9,1017.6,,,12.9,30.2,No,0.4,No
2015-10-20,Dartmoor,12.7,32.5,0.4,6.0,3.4,W,43.0,E,NNW,4.0,15.0,80.0,26.0,1013.2,1008.5,,,18.3,31.1,No,0.6,No
2015-10-21,Dartmoor,9.9,17.6,0.6,3.8,3.7,S,46.0,SSW,SSE,13.0,28.0,94.0,63.0,1015.4,1017.8,,,14.0,16.9,No,0.4,No
2015-10-22,Dartmoor,9.7,15.5,0.4,3.8,2.8,S,37.0,SSE,SSE,19.0,26.0,58.0,55.0,1024.0,1023.8,,,11.6,13.9,No,0.0,No
2015-10-23,Dartmoor,9.4,17.6,0.0,3.4,7.0,SSW,31.0,S,SE,11.0,15.0,58.0,50.0,1025.0,1022.9,,,11.6,15.5,No,0.0,No
2015-10-24,Dartmoor,2.1,23.7,0.0,3.8,10.8,ESE,28.0,E,ESE,11.0,9.0,66.0,41.0,1022.6,1019.2,,,11.9,22.2,No,0.2,No
2015-10-25,Dartmoor,10.5,31.0,0.2,5.0,5.7,NW,65.0,N,WNW,22.0,31.0,26.0,40.0,1011.2,1008.5,,,23.3,27.3,No,2.6,Yes
2015-10-26,Dartmoor,11.2,17.1,2.6,5.4,9.3,S,46.0,S,SSE,17.0,24.0,87.0,58.0,1022.8,1025.1,,,12.4,15.2,Yes,0.4,No
2015-10-27,Dartmoor,8.4,24.9,0.4,4.0,12.3,E,46.0,E,E,24.0,22.0,57.0,28.0,1027.2,1022.4,,,13.8,23.8,No,0.0,No
2015-10-28,Dartmoor,8.7,29.8,0.0,6.6,10.1,N,31.0,E,NNW,6.0,15.0,70.0,30.0,1020.4,1018.0,,,14.9,27.0,No,0.0,No
2015-10-29,Dartmoor,11.4,29.1,0.0,6.4,11.7,ESE,35.0,ESE,SSW,15.0,9.0,71.0,32.0,1021.6,1018.7,,,16.9,28.0,No,0.0,No
2015-10-30,Dartmoor,12.1,23.8,0.0,6.2,0.3,ESE,43.0,ESE,ESE,15.0,19.0,58.0,52.0,1017.5,1015.2,,,17.9,22.7,No,3.8,Yes
2015-10-31,Dartmoor,12.8,27.7,3.8,3.6,12.0,ENE,43.0,ENE,NNW,20.0,20.0,64.0,34.0,1011.4,1008.5,,,19.5,26.8,Yes,0.0,No
2015-11-01,Dartmoor,9.9,17.8,0.0,6.6,1.8,W,30.0,NW,WSW,15.0,13.0,76.0,70.0,1010.1,1008.8,,,14.5,16.9,No,1.0,No
2015-11-02,Dartmoor,11.9,16.3,1.0,1.0,1.1,S,41.0,SSE,SE,11.0,17.0,93.0,71.0,1014.6,1016.1,,,12.2,14.4,No,0.4,No
2015-11-03,Dartmoor,7.3,19.6,0.4,3.2,4.1,SE,46.0,ESE,E,28.0,19.0,56.0,49.0,1020.6,1016.8,,,13.1,18.5,No,0.0,No
2015-11-04,Dartmoor,11.3,17.0,0.0,4.0,0.8,ESE,30.0,ENE,ENE,15.0,13.0,80.0,93.0,1012.2,1009.9,,,14.1,14.8,No,8.8,Yes
2015-11-05,Dartmoor,14.1,23.9,8.8,0.4,1.1,SSW,28.0,ESE,N,7.0,9.0,96.0,71.0,1004.8,1003.9,,,17.0,22.9,Yes,1.4,Yes
2015-11-06,Dartmoor,12.7,17.0,1.4,1.8,3.7,SW,35.0,SW,SW,9.0,20.0,96.0,75.0,1012.8,1014.3,,,13.0,14.8,Yes,0.2,No
2015-11-07,Dartmoor,7.0,21.3,0.2,4.4,10.7,SW,31.0,SSE,SW,11.0,13.0,63.0,47.0,1020.8,1020.5,,,13.3,20.0,No,0.0,No
2015-11-08,Dartmoor,6.0,32.0,0.0,4.0,11.9,N,24.0,,NNW,0.0,13.0,62.0,20.0,1021.1,1018.6,,,14.8,30.1,No,0.0,No
2015-11-09,Dartmoor,10.8,35.4,0.0,7.2,8.0,WNW,52.0,N,WNW,17.0,26.0,30.0,19.0,1015.9,1013.1,,,23.8,33.2,No,0.4,No
2015-11-10,Dartmoor,13.0,17.6,0.4,6.8,6.2,SE,46.0,SSE,SE,15.0,30.0,94.0,66.0,1020.8,1021.1,,,13.0,15.8,No,2.0,Yes
2015-11-11,Dartmoor,6.8,22.9,2.0,2.8,11.2,SE,48.0,ESE,E,31.0,7.0,58.0,40.0,1022.3,1018.8,,,13.9,21.5,Yes,0.0,No
2015-11-12,Dartmoor,9.0,24.1,0.0,4.4,10.3,SSW,37.0,SSW,SSW,7.0,20.0,92.0,48.0,1016.5,1015.5,,,13.7,22.5,No,0.0,No
2015-11-13,Dartmoor,12.1,20.7,0.0,6.2,8.3,SSW,39.0,S,S,17.0,19.0,69.0,46.0,1019.5,1019.0,,,14.4,20.3,No,0.0,No
2015-11-14,Dartmoor,5.1,19.6,0.0,3.4,5.7,SSW,41.0,WSW,SSW,4.0,20.0,93.0,58.0,1020.8,1020.1,,,11.5,18.0,No,0.0,No
2015-11-15,Dartmoor,11.5,21.4,0.0,4.8,10.0,ESE,37.0,SSE,ESE,17.0,22.0,62.0,40.0,1023.1,1020.6,,,14.2,20.8,No,0.0,No
2015-11-16,Dartmoor,7.3,29.9,0.0,4.4,12.4,SW,37.0,E,NW,9.0,13.0,79.0,19.0,1018.0,1013.5,,,13.4,28.7,No,0.0,No
2015-11-17,Dartmoor,7.9,30.9,0.0,8.0,13.2,W,54.0,N,W,11.0,31.0,48.0,22.0,1012.0,1011.1,,,20.2,28.6,No,0.0,No
2015-11-18,Dartmoor,8.6,34.9,0.0,7.8,8.8,W,31.0,E,NE,9.0,7.0,95.0,14.0,1013.4,1008.5,,,12.3,31.3,No,0.4,No
2015-11-19,Dartmoor,12.2,25.7,0.4,7.4,3.3,SW,33.0,SW,WSW,13.0,19.0,87.0,53.0,1014.8,1014.6,,,17.2,24.3,No,0.6,No
2015-11-20,Dartmoor,13.1,21.3,0.6,4.0,5.7,SW,46.0,WSW,WSW,11.0,20.0,93.0,56.0,1014.6,1014.3,,,14.1,20.1,No,0.0,No
2015-11-21,Dartmoor,11.0,17.9,0.0,4.2,1.3,SSW,33.0,SSW,SW,19.0,24.0,54.0,55.0,1024.5,1024.6,,,14.1,15.6,No,0.2,No
2015-11-22,Dartmoor,10.0,19.4,0.2,3.2,4.0,SW,37.0,WNW,SW,11.0,20.0,89.0,53.0,1021.4,1018.4,,,12.7,18.4,No,1.0,No
2015-11-23,Dartmoor,11.7,21.3,1.0,3.6,3.5,SW,41.0,W,WSW,7.0,24.0,80.0,51.0,1018.5,1018.1,,,13.7,20.0,No,0.0,No
2015-11-24,Dartmoor,11.1,24.8,0.0,3.6,8.7,W,41.0,W,WNW,15.0,19.0,61.0,38.0,1017.1,1013.2,,,15.4,22.9,No,0.0,No
2015-11-25,Dartmoor,10.4,29.3,0.0,6.8,1.9,NW,63.0,N,W,15.0,35.0,48.0,32.0,1002.7,997.2,,,18.8,24.3,No,5.8,Yes
2015-11-26,Dartmoor,6.7,16.1,5.8,5.2,13.3,WSW,54.0,WSW,SW,22.0,26.0,54.0,46.0,1010.0,1014.6,,,11.5,14.2,Yes,0.2,No
2015-11-27,Dartmoor,5.5,17.9,0.2,5.2,0.6,WSW,35.0,NW,WSW,13.0,17.0,81.0,47.0,1018.3,1018.5,,,11.1,17.5,No,0.2,No
2015-11-28,Dartmoor,10.8,17.5,0.2,3.6,0.3,WSW,30.0,N,W,4.0,9.0,70.0,64.0,1018.7,1017.3,,,14.0,16.3,No,0.0,No
2015-11-29,Dartmoor,10.9,22.2,0.0,2.6,10.3,S,33.0,WNW,SSW,6.0,19.0,75.0,38.0,1016.4,1014.7,,,14.6,19.7,No,0.0,No
2015-11-30,Dartmoor,6.0,32.9,0.0,4.4,8.5,NNW,63.0,NNE,NNW,13.0,37.0,52.0,29.0,1006.1,999.0,,,17.4,28.1,No,0.0,No
2015-12-01,Dartmoor,8.6,17.5,0.0,6.0,8.0,WSW,54.0,NW,W,28.0,26.0,62.0,52.0,1007.1,1011.4,,,14.7,15.4,No,1.8,Yes
2015-12-02,Dartmoor,3.4,19.5,1.8,4.2,11.7,SSW,43.0,W,WSW,7.0,22.0,70.0,43.0,1023.2,1025.6,,,12.6,16.7,Yes,0.2,No
2015-12-03,Dartmoor,11.3,24.0,0.2,4.8,10.5,S,39.0,S,SSW,4.0,20.0,69.0,48.0,1029.0,1025.3,,,14.0,22.7,No,0.0,No
2015-12-04,Dartmoor,10.6,34.2,0.0,4.8,11.9,SSW,44.0,ENE,W,7.0,11.0,65.0,13.0,1022.9,1018.6,,,16.9,33.2,No,0.0,No
2015-12-05,Dartmoor,13.4,34.5,0.0,7.8,9.9,ESE,48.0,ESE,ESE,15.0,31.0,69.0,35.0,1018.7,1015.7,,,19.1,31.1,No,0.0,No
2015-12-06,Dartmoor,16.4,30.7,0.0,10.4,2.0,ESE,35.0,ESE,ESE,17.0,22.0,68.0,35.0,1015.9,1013.4,,,18.0,29.9,No,0.0,No
2015-12-07,Dartmoor,17.5,35.9,0.0,5.0,0.6,NE,46.0,ESE,NE,11.0,17.0,66.0,24.0,1011.0,1007.4,,,21.0,33.5,No,0.0,No
2015-12-08,Dartmoor,20.9,29.2,0.0,10.2,12.0,NW,61.0,NW,NW,20.0,35.0,51.0,43.0,1005.9,1007.3,,,24.2,24.5,No,0.2,No
2015-12-09,Dartmoor,14.3,23.0,0.2,7.8,8.4,SW,43.0,WNW,SW,15.0,20.0,87.0,45.0,1015.2,1015.7,,,15.0,21.9,No,0.2,No
2015-12-10,Dartmoor,7.9,25.2,0.2,5.6,10.7,W,43.0,NNW,SW,4.0,20.0,70.0,45.0,1015.8,1012.2,,,16.0,22.1,No,0.6,No
2015-12-11,Dartmoor,9.4,18.0,0.6,6.4,8.1,WSW,48.0,W,SW,15.0,31.0,93.0,52.0,1011.9,1014.6,,,12.4,14.6,No,1.6,Yes
2015-12-12,Dartmoor,4.8,19.6,1.6,5.6,6.6,SSW,30.0,NNW,SSW,2.0,19.0,75.0,46.0,1020.0,1018.9,,,11.4,16.9,Yes,0.0,No
2015-12-13,Dartmoor,5.0,25.2,0.0,4.0,12.9,SSW,35.0,NNE,SSW,2.0,22.0,63.0,41.0,1016.0,1013.5,,,14.0,23.0,No,0.0,No
2015-12-14,Dartmoor,6.2,29.2,0.0,6.0,10.4,ESE,35.0,ESE,SSW,11.0,13.0,66.0,32.0,1015.5,1014.3,,,17.8,28.0,No,0.0,No
2015-12-15,Dartmoor,12.9,33.3,0.0,6.8,12.6,ESE,35.0,ESE,ESE,7.0,17.0,50.0,27.0,1014.9,1013.5,,,20.1,32.5,No,0.0,No
2015-12-16,Dartmoor,12.6,35.6,0.0,8.4,13.4,SE,37.0,E,ENE,17.0,9.0,53.0,13.0,1016.4,1013.3,,,21.8,33.7,No,0.0,No
2015-12-17,Dartmoor,12.6,37.8,0.0,8.2,13.6,S,37.0,ESE,W,4.0,9.0,60.0,15.0,1013.5,1010.8,,,22.1,36.0,No,0.0,No
2015-12-18,Dartmoor,13.9,33.6,0.0,9.8,10.7,ESE,43.0,SSE,SSE,17.0,17.0,79.0,31.0,1012.2,1008.6,,,18.2,31.9,No,0.0,No
2015-12-19,Dartmoor,13.9,43.2,0.0,6.6,9.3,WNW,59.0,N,WNW,13.0,30.0,37.0,14.0,1004.4,1001.2,,,28.7,39.7,No,0.0,No
2015-12-20,Dartmoor,21.7,23.1,0.0,13.8,6.7,SW,50.0,W,W,17.0,22.0,61.0,54.0,1002.7,1007.5,,,23.1,21.4,No,4.6,Yes
2015-12-21,Dartmoor,11.9,21.1,4.6,5.8,10.2,S,44.0,S,S,15.0,26.0,58.0,42.0,1022.6,1023.4,,,15.3,19.5,Yes,0.0,No
2015-12-22,Dartmoor,6.7,24.8,0.0,5.4,13.4,SE,43.0,SE,SSE,30.0,17.0,57.0,36.0,1023.8,1020.1,,,15.5,24.2,No,0.0,No
2015-12-23,Dartmoor,7.6,30.6,0.0,6.8,13.6,SE,39.0,SSE,SSW,11.0,13.0,77.0,29.0,1018.8,1015.6,,,17.3,29.5,No,0.0,No
2015-12-24,Dartmoor,10.8,38.3,0.0,8.0,13.6,SSW,43.0,ENE,NNW,7.0,20.0,58.0,9.0,1013.7,1009.2,,,21.1,36.8,No,0.0,No
2015-12-25,Dartmoor,17.6,38.8,0.0,13.8,7.1,NNW,63.0,NNE,NNW,30.0,37.0,20.0,14.0,1005.1,1000.3,,,29.5,36.5,No,6.2,Yes
2015-12-26,Dartmoor,11.0,18.9,6.2,11.8,11.5,SSW,54.0,SW,SSW,22.0,26.0,64.0,64.0,1009.8,1014.7,,,15.6,15.8,Yes,0.0,No
