Location,Date,WindDir9am,WindSpeed9am,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Pressure9am,Cloud9am,Temp9am
Uluru,2014-04-11,SE,19.0,SSE,30.0,17.0,71.0,1016.4,2.948453608247423,20.2
Uluru,2014-04-12,SE,22.0,ESE,35.0,19.0,62.0,1016.4,2.948453608247423,19.5
Uluru,2014-04-13,ESE,17.0,ESE,37.0,19.0,57.0,1017.9,2.948453608247423,18.3
Uluru,2014-04-14,SE,24.0,SSE,44.0,20.0,52.0,1018.7,2.948453608247423,18.4
Uluru,2014-04-15,ESE,22.0,ESE,35.0,15.0,49.0,1019.9,2.948453608247423,19.2
Uluru,2014-04-16,E,20.0,ESE,30.0,15.0,41.0,1020.3,2.948453608247423,19.7
Uluru,2014-04-17,ESE,13.0,ENE,39.0,15.0,44.0,1020.6,2.948453608247423,19.2
Uluru,2014-04-18,ESE,13.0,E,39.0,17.0,37.0,1021.1,2.948453608247423,19.8
Uluru,2014-04-19,E,9.0,E,35.0,11.0,37.0,1020.3,2.948453608247423,20.3
Uluru,2014-04-20,ESE,9.0,ENE,30.0,9.0,40.0,1018.0,2.948453608247423,20.0
Uluru,2014-04-21,SE,4.0,WNW,31.0,11.0,40.0,1016.5,2.948453608247423,20.2
Uluru,2014-05-19,SE,9.0,E,24.0,9.0,52.0,1020.2,6.0,18.9
Uluru,2014-05-20,ESE,11.0,W,28.0,0.0,57.0,1020.3,4.0,18.7
Uluru,2014-05-21,E,7.0,W,35.0,17.0,55.0,1018.0,2.948453608247423,18.3
Uluru,2014-05-22,SSE,7.0,WNW,22.0,6.0,95.0,1018.0,2.948453608247423,16.7
Uluru,2014-05-25,ESE,6.0,N,35.0,15.0,58.0,1018.5,2.948453608247423,18.3
Uluru,2014-05-26,N,9.0,WSW,43.0,24.0,98.0,1016.4,6.0,16.3
Uluru,2014-05-27,ESE,0.0,WSW,30.0,2.0,76.0,1018.5,2.948453608247423,14.7
Uluru,2014-05-28,SE,9.0,ENE,24.0,9.0,75.0,1020.6,2.948453608247423,13.3
Uluru,2014-05-29,ESE,13.0,E,26.0,11.0,68.0,1019.6,2.948453608247423,14.8
Uluru,2014-05-30,SSW,20.0,SSW,33.0,15.0,67.0,1018.0,2.948453608247423,13.6
Uluru,2014-05-31,S,9.0,SSW,35.0,17.0,76.0,1021.5,2.948453608247423,10.2
Uluru,2014-06-01,ESE,13.0,ENE,33.0,15.0,74.0,1022.4,2.948453608247423,10.7
Uluru,2014-06-02,ESE,11.0,ENE,30.0,6.0,72.0,1022.3,2.948453608247423,11.2
Uluru,2014-06-03,SE,11.0,ESE,31.0,17.0,71.0,1022.2,2.948453608247423,10.8
Uluru,2014-06-04,ESE,15.0,ESE,39.0,17.0,70.0,1025.0,2.948453608247423,10.7
Uluru,2014-06-05,ESE,20.0,SE,46.0,24.0,65.0,1026.3,2.948453608247423,12.7
Uluru,2014-06-06,ESE,22.0,E,50.0,26.0,67.0,1028.1,2.948453608247423,11.1
Uluru,2014-06-07,ESE,20.0,E,48.0,24.0,71.0,1028.8,2.948453608247423,10.9
Uluru,2014-06-08,SE,17.0,E,48.0,26.0,64.0,1028.4,2.948453608247423,10.0
Uluru,2014-06-09,ESE,20.0,E,43.0,19.0,67.0,1026.1,2.948453608247423,9.9
Uluru,2014-06-10,E,24.0,ENE,43.0,19.0,61.0,1022.9,2.948453608247423,9.2
Uluru,2014-06-11,SSE,11.0,S,50.0,15.0,54.0,1018.2,2.948453608247423,7.8
Uluru,2014-06-12,S,19.0,SSE,41.0,24.0,63.0,1017.7,2.948453608247423,11.3
Uluru,2014-06-13,S,15.0,SSW,39.0,17.0,64.0,1022.7,2.948453608247423,9.5
Uluru,2014-06-14,SSE,19.0,SSE,41.0,19.0,61.0,1026.5,8.0,10.8
Uluru,2014-06-15,SE,15.0,SSE,35.0,17.0,51.0,1027.6,2.948453608247423,11.0
Uluru,2014-06-16,ESE,17.0,E,44.0,28.0,67.0,1028.8,2.948453608247423,8.6
Uluru,2014-06-17,ESE,17.0,E,41.0,24.0,70.0,1028.5,2.948453608247423,8.3
Uluru,2014-06-18,SE,13.0,NE,37.0,6.0,70.0,1025.7,2.948453608247423,7.8
Uluru,2014-06-19,S,4.0,W,35.0,19.0,57.0,1021.0,2.948453608247423,9.7
Uluru,2014-06-20,SSE,7.0,ENE,22.0,7.0,53.0,1023.3,2.948453608247423,9.9
Uluru,2014-06-21,SE,13.0,NNE,39.0,17.0,53.0,1023.9,2.948453608247423,11.5
Uluru,2014-06-22,SSE,4.0,WNW,46.0,22.0,54.0,1021.4,2.948453608247423,11.0
Uluru,2014-06-23,SSW,24.0,S,39.0,13.0,35.0,1023.3,2.948453608247423,13.9
Uluru,2014-06-24,SSE,15.0,SE,31.0,13.0,56.0,1027.0,2.948453608247423,10.4
Uluru,2014-06-25,SE,9.0,E,31.0,13.0,70.0,1028.0,2.948453608247423,8.6
Uluru,2014-06-26,E,6.0,SE,28.0,11.0,71.0,1026.3,2.948453608247423,8.6
Uluru,2014-06-27,NNW,7.0,W,54.0,28.0,55.0,1019.7,2.948453608247423,7.5
Uluru,2014-06-28,SW,6.0,SSW,39.0,17.0,59.0,1023.6,2.948453608247423,7.7
Uluru,2014-06-29,S,7.0,SSE,33.0,15.0,75.0,1026.2,2.948453608247423,5.7
Uluru,2014-06-30,ESE,13.0,E,43.0,24.0,68.0,1028.9,2.948453608247423,8.0
Uluru,2014-07-01,E,17.0,ESE,43.0,22.0,69.0,1030.4,2.948453608247423,7.6
Uluru,2014-07-02,ESE,15.0,E,41.0,20.0,61.0,1027.8,2.948453608247423,7.4
Uluru,2014-07-03,SSE,9.0,NW,24.0,6.0,58.0,1023.1,2.948453608247423,6.3
Uluru,2014-07-04,S,13.0,ESE,28.0,11.0,47.0,1023.8,2.948453608247423,7.3
Uluru,2014-07-05,SE,15.0,E,30.0,11.0,61.0,1026.4,2.948453608247423,10.6
Uluru,2014-07-06,SE,7.0,ENE,26.0,9.0,59.0,1025.2,2.948453608247423,7.9
Uluru,2014-07-07,SSE,7.0,NNW,41.0,22.0,50.0,1020.2,2.948453608247423,6.0
Uluru,2014-07-08,NW,13.0,W,56.0,30.0,34.0,1013.7,2.948453608247423,11.2
Uluru,2014-07-09,S,11.0,S,43.0,17.0,46.0,1019.1,2.948453608247423,9.7
Uluru,2014-07-10,SE,11.0,ENE,35.0,4.0,60.0,1023.6,2.948453608247423,6.2
Uluru,2014-07-11,ESE,13.0,NW,24.0,9.0,53.0,1021.8,2.948453608247423,7.2
Uluru,2014-07-12,SE,17.0,ESE,31.0,15.0,50.0,1024.1,2.948453608247423,8.0
Uluru,2014-07-13,ESE,13.0,ENE,43.0,22.0,48.0,1025.1,5.0,10.5
Uluru,2014-07-14,E,11.0,E,24.0,7.0,94.0,1022.0,8.0,7.9
Uluru,2014-07-15,ESE,0.0,W,37.0,19.0,94.0,1019.4,2.948453608247423,9.4
Uluru,2014-07-16,S,9.0,ESE,26.0,6.0,60.0,1024.1,2.948453608247423,7.0
Uluru,2014-07-17,E,9.0,SE,43.0,22.0,53.0,1026.7,2.948453608247423,9.3
Uluru,2014-07-18,E,19.0,ENE,44.0,24.0,69.0,1027.1,2.948453608247423,10.0
Uluru,2014-07-19,E,15.0,E,35.0,11.0,61.0,1024.9,8.0,10.4
Uluru,2014-07-20,ESE,15.0,NNW,28.0,9.0,44.0,1021.9,1.0,10.3
Uluru,2014-07-21,SE,13.0,WNW,37.0,19.0,51.0,1021.0,2.948453608247423,10.3
Uluru,2014-07-22,SE,6.0,NNW,41.0,26.0,51.0,1019.9,5.0,14.2
Uluru,2014-07-23,ESE,0.0,WSW,52.0,28.0,87.0,1017.7,8.0,14.8
Uluru,2014-07-24,SW,4.0,SW,33.0,20.0,73.0,1019.8,2.948453608247423,7.3
Uluru,2014-07-25,ESE,0.0,SE,24.0,9.0,66.0,1024.6,2.948453608247423,7.7
Uluru,2014-07-26,E,20.0,ENE,35.0,11.0,52.0,1027.2,2.948453608247423,10.7
Uluru,2014-07-27,SE,9.0,WSW,37.0,19.0,58.0,1025.8,2.948453608247423,11.4
Uluru,2014-07-28,SSW,9.0,WNW,28.0,9.0,44.0,1023.4,2.948453608247423,14.0
Uluru,2014-07-29,ESE,0.0,ESE,28.0,7.0,36.0,1024.4,2.948453608247423,14.2
Uluru,2014-07-30,SE,11.0,E,28.0,9.0,40.0,1024.3,2.948453608247423,13.9
Uluru,2014-07-31,SSW,13.0,W,37.0,22.0,34.0,1020.6,2.948453608247423,16.4
Uluru,2014-08-01,SE,19.0,E,35.0,17.0,67.0,1026.0,2.948453608247423,11.1
Uluru,2014-08-02,E,22.0,E,48.0,22.0,51.0,1026.7,2.948453608247423,9.8
Uluru,2014-08-03,E,17.0,SE,35.0,19.0,39.0,1028.2,2.948453608247423,9.0
Uluru,2014-08-04,ESE,15.0,SE,43.0,22.0,35.0,1031.0,2.948453608247423,8.7
Uluru,2014-08-05,SE,19.0,SE,41.0,22.0,33.0,1032.4,2.948453608247423,8.3
Uluru,2014-08-06,ESE,24.0,E,44.0,24.0,35.0,1030.2,2.948453608247423,11.1
Uluru,2014-08-07,SSE,9.0,ENE,44.0,20.0,52.0,1028.5,8.0,10.5
Uluru,2014-08-08,ESE,13.0,ENE,39.0,17.0,36.0,1027.0,8.0,15.5
Uluru,2014-08-09,SE,13.0,E,37.0,19.0,33.0,1027.7,2.948453608247423,13.5
Uluru,2014-08-10,SE,11.0,ESE,43.0,22.0,29.0,1027.9,2.948453608247423,14.3
Uluru,2014-08-11,ESE,20.0,E,39.0,15.0,54.0,1028.2,2.948453608247423,14.0
Uluru,2014-08-12,E,22.0,E,41.0,19.0,39.0,1029.7,2.948453608247423,11.3
Uluru,2014-08-13,ESE,20.0,ESE,54.0,26.0,37.0,1032.0,2.948453608247423,8.7
Uluru,2014-08-14,SE,20.0,SE,46.0,24.0,43.0,1029.6,2.948453608247423,8.4
Uluru,2014-08-15,SSW,17.0,S,39.0,20.0,43.0,1026.6,2.948453608247423,7.0
Uluru,2014-08-16,S,15.0,SE,41.0,17.0,57.0,1023.5,2.948453608247423,9.4
Uluru,2014-08-17,S,9.0,SSE,30.0,11.0,60.0,1024.2,2.948453608247423,9.6
Uluru,2014-08-18,ESE,11.0,ENE,30.0,15.0,46.0,1025.5,2.948453608247423,9.7
Uluru,2014-08-19,ESE,9.0,ENE,24.0,11.0,39.0,1024.0,2.948453608247423,10.1
Uluru,2014-08-20,ESE,15.0,E,28.0,11.0,43.0,1022.1,2.948453608247423,11.1
Uluru,2014-08-21,ESE,11.0,W,48.0,13.0,36.0,1021.8,2.948453608247423,12.4
Uluru,2014-08-22,SE,9.0,E,26.0,13.0,32.0,1023.2,2.948453608247423,13.6
Uluru,2014-08-23,SE,13.0,ENE,31.0,11.0,23.0,1024.5,2.948453608247423,16.7
Uluru,2014-08-24,SE,17.0,ESE,50.0,22.0,29.0,1027.1,2.948453608247423,16.7
Uluru,2014-08-25,ESE,13.0,E,52.0,24.0,31.0,1028.3,2.948453608247423,16.5
Uluru,2014-08-26,ESE,7.0,NE,31.0,15.0,31.0,1026.2,2.948453608247423,15.4
Uluru,2014-08-27,SE,9.0,ESE,35.0,22.0,24.0,1023.9,2.948453608247423,15.1
Uluru,2014-08-28,ENE,20.0,E,37.0,20.0,29.0,1025.2,2.948453608247423,15.4
Uluru,2014-08-29,E,17.0,NE,31.0,9.0,33.0,1024.8,2.948453608247423,16.2
Uluru,2014-08-30,ESE,9.0,E,31.0,11.0,31.0,1022.7,2.948453608247423,16.0
Uluru,2014-08-31,SE,2.0,NW,30.0,11.0,25.0,1019.3,2.948453608247423,16.7
Uluru,2014-09-01,SSW,17.0,SSW,41.0,17.0,16.0,1018.2,2.948453608247423,20.9
Uluru,2014-09-02,E,31.0,E,48.0,19.0,45.0,1025.1,2.948453608247423,15.2
Uluru,2014-09-03,E,13.0,NNW,28.0,11.0,29.0,1022.5,2.948453608247423,15.1
Uluru,2014-09-04,S,17.0,WSW,50.0,20.0,27.0,1016.5,2.948453608247423,22.0
Uluru,2014-09-05,ENE,22.0,ENE,33.0,22.0,39.0,1019.6,8.0,16.6
Uluru,2014-09-06,E,19.0,E,31.0,13.0,39.0,1018.5,7.0,17.7
Uluru,2014-09-07,ESE,9.0,NNW,39.0,22.0,32.0,1018.1,2.948453608247423,19.8
Uluru,2014-09-08,NW,19.0,NW,65.5,35.5,21.0,1014.2,2.948453608247423,23.5
Uluru,2014-09-09,SW,17.0,WSW,48.0,26.0,27.0,1015.2,2.948453608247423,24.2
Uluru,2014-09-10,E,30.0,E,43.0,13.0,30.0,1020.3,2.948453608247423,18.9
Uluru,2014-09-11,SSE,15.0,E,28.0,13.0,28.0,1019.7,2.948453608247423,18.4
Uluru,2014-09-12,E,20.0,ENE,39.0,13.0,23.0,1023.3,2.948453608247423,20.9
Uluru,2014-09-13,E,19.0,NE,46.0,11.0,26.0,1022.3,2.948453608247423,20.2
Uluru,2014-09-14,ESE,0.0,SSW,35.0,15.0,18.0,1018.2,2.948453608247423,21.0
Uluru,2014-09-15,S,9.0,E,30.0,17.0,28.0,1018.2,7.0,22.5
Uluru,2014-09-16,E,31.0,ENE,46.0,19.0,30.0,1018.5,1.0,21.2
Uluru,2014-09-17,ENE,33.0,ENE,52.0,17.0,32.0,1020.0,6.0,20.0
Uluru,2014-09-18,E,22.0,S,65.5,19.0,28.0,1019.3,2.0,21.5
Uluru,2014-09-19,E,24.0,E,33.0,20.0,23.0,1017.9,7.0,21.7
Uluru,2014-09-20,E,33.0,E,41.0,19.0,20.0,1019.0,2.948453608247423,22.5
Uluru,2014-09-21,E,28.0,ENE,56.0,24.0,35.0,1023.9,2.948453608247423,18.4
Uluru,2014-09-22,ENE,28.0,NE,50.0,22.0,17.0,1019.6,2.948453608247423,18.9
Uluru,2014-09-23,WSW,19.0,SSW,46.0,20.0,35.0,1014.4,8.0,18.7
Uluru,2014-09-24,SSW,22.0,SSW,44.0,19.0,68.0,1021.1,8.0,14.2
Uluru,2014-09-25,SE,20.0,E,39.0,15.0,54.0,1023.9,2.948453608247423,16.1
Uluru,2014-09-26,ENE,19.0,ENE,33.0,9.0,31.0,1021.7,2.948453608247423,21.6
Uluru,2014-09-27,NE,19.0,NNW,35.0,20.0,22.0,1020.3,2.948453608247423,24.0
Uluru,2014-09-28,N,15.0,WNW,44.0,30.0,15.0,1014.7,2.948453608247423,25.6
Uluru,2014-09-29,ESE,22.0,NNW,41.0,13.0,25.0,1014.9,2.948453608247423,25.2
Uluru,2014-09-30,ESE,17.0,SSE,39.0,19.0,14.0,1015.8,2.948453608247423,27.7
Uluru,2014-10-01,ESE,30.0,E,52.0,28.0,28.0,1022.1,2.0,23.6
Uluru,2014-10-02,E,30.0,E,44.0,22.0,23.0,1020.3,2.948453608247423,22.1
Uluru,2014-10-03,E,24.0,WNW,56.0,17.0,16.0,1015.6,2.948453608247423,23.8
Uluru,2014-10-04,E,4.0,SSE,41.0,7.0,18.0,1014.4,2.948453608247423,29.6
Uluru,2014-10-05,NE,24.0,N,48.0,28.0,11.0,1012.7,2.948453608247423,30.2
Uluru,2014-10-06,NW,33.0,S,50.0,22.0,12.0,1009.7,1.0,32.2
Uluru,2014-10-07,ESE,31.0,ESE,48.0,26.0,28.0,1018.1,2.948453608247423,21.4
Uluru,2014-10-08,E,33.0,E,50.0,11.0,21.0,1019.1,2.948453608247423,21.7
Uluru,2014-10-09,E,20.0,SW,35.0,7.0,13.0,1016.7,2.948453608247423,25.0
Uluru,2014-10-10,S,24.0,S,43.0,13.0,27.0,1014.7,2.948453608247423,23.5
Uluru,2014-10-11,ESE,17.0,SE,30.0,9.0,30.0,1016.2,2.948453608247423,21.6
Uluru,2014-10-12,ESE,19.0,SSW,37.0,11.0,12.0,1013.4,2.948453608247423,25.7
Uluru,2014-10-13,SE,22.0,SE,48.0,17.0,30.0,1017.3,2.948453608247423,21.8
Uluru,2014-10-14,E,30.0,E,48.0,17.0,22.0,1023.5,4.0,18.2
Uluru,2014-10-15,E,26.0,ENE,41.0,7.0,17.0,1022.0,2.948453608247423,19.7
Uluru,2014-10-16,ENE,20.0,NE,39.0,15.0,10.0,1020.7,2.948453608247423,21.6
Uluru,2014-10-17,NE,26.0,E,39.0,15.0,9.0,1020.2,2.948453608247423,23.2
Uluru,2014-10-18,ENE,13.0,NE,43.0,17.0,8.0,1018.9,2.948453608247423,25.2
Uluru,2014-10-19,NNE,15.0,NNW,48.0,17.0,6.0,1017.1,2.948453608247423,27.3
Uluru,2014-10-20,ENE,11.0,NNE,52.0,19.0,5.0,1016.6,2.948453608247423,29.1
Uluru,2014-10-21,N,28.0,NNW,44.0,22.0,9.0,1016.3,2.948453608247423,32.8
Uluru,2014-10-22,ESE,20.0,SE,48.0,11.0,16.0,1016.7,2.948453608247423,30.4
Uluru,2014-10-23,NNE,26.0,N,41.0,20.0,11.0,1014.6,2.948453608247423,33.0
Uluru,2014-10-24,ESE,13.0,ESE,43.0,20.0,15.0,1014.7,2.948453608247423,32.6
Uluru,2014-10-25,N,15.0,WNW,50.0,15.0,13.0,1016.3,2.948453608247423,33.4
Uluru,2014-10-26,W,24.0,NW,44.0,22.0,11.0,1014.8,8.0,33.1
Uluru,2014-10-27,SE,24.0,SSE,48.0,17.0,35.0,1016.9,6.0,23.1
Uluru,2014-10-28,E,31.0,E,48.0,19.0,20.0,1017.0,2.948453608247423,26.5
Uluru,2014-10-29,ENE,22.0,ENE,39.0,9.0,14.0,1015.7,2.948453608247423,29.3
Uluru,2014-10-30,SSE,24.0,S,61.0,24.0,20.0,1014.1,5.0,29.4
Uluru,2014-10-31,NE,20.0,WSW,65.5,26.0,43.0,1009.7,8.0,25.5
Uluru,2014-11-01,SSE,22.0,SE,50.0,20.0,57.0,1015.8,2.948453608247423,20.4
Uluru,2014-11-02,E,28.0,E,46.0,17.0,27.0,1017.5,2.948453608247423,24.7
Uluru,2014-11-03,NE,15.0,WSW,65.5,9.0,19.0,1015.7,2.948453608247423,27.4
Uluru,2014-11-04,ESE,0.0,SE,50.0,15.0,55.0,1016.7,2.948453608247423,24.8
Uluru,2014-11-05,E,24.0,E,41.0,15.0,22.0,1018.3,2.948453608247423,28.7
Uluru,2014-11-06,ENE,28.0,N,41.0,13.0,17.0,1015.0,2.948453608247423,28.7
Uluru,2014-11-07,N,17.0,NNW,48.0,22.0,12.0,1011.1,2.948453608247423,32.7
Uluru,2014-11-08,SSE,26.0,SW,43.0,17.0,30.0,1015.2,2.948453608247423,30.2
Uluru,2014-11-09,ESE,22.0,S,48.0,30.0,30.0,1017.6,3.0,26.5
Uluru,2014-11-10,E,28.0,E,48.0,22.0,11.0,1017.2,2.948453608247423,29.0
Uluru,2014-11-11,ENE,30.0,E,44.0,11.0,9.0,1014.3,2.948453608247423,29.6
Uluru,2014-11-12,E,24.0,ENE,41.0,13.0,6.0,1012.0,2.948453608247423,31.3
Uluru,2014-11-13,NNE,19.0,NW,65.5,33.0,6.0,1007.2,2.948453608247423,35.6
Uluru,2014-11-14,WNW,11.0,SSW,44.0,0.0,84.0,1012.7,8.0,22.2
Uluru,2014-11-15,S,22.0,SSW,37.0,15.0,60.0,1015.8,7.0,19.3
Uluru,2014-11-16,E,22.0,E,35.0,13.0,45.0,1017.1,8.0,20.5
Uluru,2014-11-17,E,20.0,NNE,39.0,15.0,30.0,1016.4,1.0,24.9
Uluru,2014-11-18,E,19.0,ENE,31.0,15.0,44.0,1016.5,2.948453608247423,24.9
Uluru,2014-11-19,ENE,13.0,SSW,56.0,7.0,24.0,1014.7,2.948453608247423,30.0
Uluru,2014-11-20,ESE,15.0,SSW,52.0,13.0,46.0,1012.1,2.948453608247423,28.5
Uluru,2014-11-21,NNE,13.0,WNW,54.0,30.0,40.0,1009.6,2.948453608247423,31.3
Uluru,2014-11-22,NNW,36.5,W,65.5,22.0,28.0,1009.1,1.0,33.3
Uluru,2014-11-23,N,13.0,WNW,54.0,28.0,39.0,1009.4,2.948453608247423,30.9
Uluru,2014-11-24,N,11.0,SSE,41.0,28.0,25.0,1011.4,2.948453608247423,32.0
Uluru,2014-11-25,ESE,30.0,E,46.0,20.0,24.0,1015.8,1.0,27.2
Uluru,2014-11-26,E,30.0,E,44.0,24.0,21.0,1015.2,2.948453608247423,27.6
Uluru,2014-11-27,ENE,26.0,ENE,43.0,9.0,9.0,1014.6,2.948453608247423,29.7
Uluru,2014-11-28,E,24.0,WNW,37.0,11.0,13.0,1013.4,2.948453608247423,29.1
Uluru,2014-11-29,NE,20.0,SSW,50.0,13.0,8.0,1007.7,2.948453608247423,34.0
Uluru,2014-11-30,ESE,9.0,S,52.0,19.0,22.0,1005.9,4.0,34.2
Uluru,2014-12-01,NE,19.0,WSW,65.0,20.0,29.0,1007.3,2.948453608247423,31.9
Uluru,2014-12-02,NNE,15.0,NNW,52.0,26.0,33.0,1004.3,2.0,30.9
Uluru,2014-12-03,E,17.0,NNW,41.0,22.0,46.0,1007.3,2.948453608247423,30.6
Uluru,2014-12-04,ENE,13.0,E,50.0,13.0,42.0,1010.3,2.948453608247423,31.3
Uluru,2014-12-05,NNE,19.0,E,65.5,26.0,32.0,1007.9,2.948453608247423,34.7
Uluru,2014-12-06,NE,33.0,SSE,56.0,20.0,18.0,1006.0,2.948453608247423,32.8
Uluru,2014-12-07,E,11.0,WSW,61.0,31.0,56.0,1002.5,2.948453608247423,28.1
Uluru,2014-12-08,E,15.0,WNW,44.0,22.0,39.0,1005.2,2.948453608247423,29.7
Uluru,2014-12-09,NW,19.0,SSW,65.5,24.0,31.0,1007.4,2.948453608247423,33.1
Uluru,2014-12-10,NNE,22.0,SSW,65.5,17.0,45.0,1008.8,8.0,30.1
Uluru,2014-12-11,SSW,24.0,S,39.0,20.0,50.0,1010.4,2.948453608247423,25.7
Uluru,2014-12-12,ESE,26.0,E,41.0,20.0,28.0,1011.7,2.948453608247423,29.2
Uluru,2014-12-13,NE,22.0,SSE,46.0,15.0,18.0,1010.0,2.948453608247423,31.2
Uluru,2014-12-14,N,17.0,NNW,41.0,20.0,13.0,1007.8,1.0,33.8
Uluru,2014-12-15,S,9.0,SSW,65.5,17.0,23.0,1006.1,1.0,34.6
Uluru,2014-12-16,N,20.0,W,59.0,11.0,52.0,1007.0,2.948453608247423,28.1
Uluru,2014-12-17,WNW,17.0,S,65.5,26.0,60.0,1008.1,1.0,28.4
Uluru,2014-12-18,N,11.0,SSE,54.0,7.0,76.0,1010.3,1.0,24.1
Uluru,2014-12-19,ESE,20.0,SE,35.0,6.0,36.0,1013.7,2.948453608247423,29.2
Uluru,2014-12-20,ENE,17.0,WSW,52.0,22.0,27.0,1011.5,3.0,32.2
Uluru,2014-12-21,SSW,4.0,WNW,52.0,24.0,75.0,1009.2,7.0,25.5
Uluru,2014-12-22,ENE,11.0,SSW,65.5,28.0,58.0,1007.5,2.948453608247423,27.1
Uluru,2014-12-23,SE,22.0,ESE,46.0,17.0,53.0,1011.6,8.0,26.3
Uluru,2014-12-24,ESE,24.0,NE,41.0,22.0,33.0,1012.1,8.0,26.6
Uluru,2014-12-25,SE,20.0,SSE,44.0,30.0,40.0,1011.8,2.948453608247423,26.5
Uluru,2014-12-26,ESE,28.0,SE,44.0,26.0,27.0,1013.0,2.948453608247423,24.2
Uluru,2014-12-27,ESE,24.0,SSE,43.0,26.0,22.0,1014.1,2.948453608247423,23.7
Uluru,2014-12-28,ENE,19.0,NE,31.0,20.0,16.0,1012.6,2.948453608247423,28.9
Uluru,2014-12-29,ESE,26.0,ESE,39.0,9.0,15.0,1011.9,2.948453608247423,29.7
Uluru,2014-12-30,ESE,28.0,ESE,43.0,17.0,22.0,1014.0,2.948453608247423,29.8
Uluru,2014-12-31,ENE,30.0,WNW,65.5,13.0,16.0,1012.1,2.948453608247423,30.1
Uluru,2015-01-01,NW,30.0,SSW,61.0,11.0,21.0,1007.8,7.0,33.1
Uluru,2015-01-02,NNW,17.0,N,41.0,20.0,23.0,1006.6,2.948453608247423,33.6
Uluru,2015-01-03,NNW,24.0,SSE,52.0,11.0,23.0,1008.1,2.948453608247423,32.9
Uluru,2015-01-04,SE,24.0,E,41.0,26.0,26.0,1008.4,2.948453608247423,30.9
Uluru,2015-01-05,E,28.0,E,65.0,30.0,36.0,1007.2,2.948453608247423,32.2
Uluru,2015-01-06,E,31.0,ESE,54.0,33.0,51.0,1006.9,2.948453608247423,29.5
Uluru,2015-01-07,ESE,26.0,E,41.0,19.0,79.0,1004.8,8.0,24.9
Uluru,2015-01-08,E,17.0,ENE,35.0,11.0,86.0,1003.1,8.0,24.4
Uluru,2015-01-09,S,19.0,S,48.0,19.0,85.0,999.2,7.0,24.6
Uluru,2015-01-10,S,28.0,S,50.0,22.0,89.0,1001.8,8.0,16.4
Uluru,2015-01-11,S,22.0,S,35.0,19.0,80.0,1006.9,8.0,19.1
Uluru,2015-01-12,E,2.0,SW,39.0,17.0,64.0,1006.7,2.948453608247423,24.6
Uluru,2015-01-13,SE,17.0,SSW,35.0,20.0,43.0,1008.6,1.0,27.9
Uluru,2015-01-14,ESE,26.0,SSE,41.0,13.0,29.0,1010.3,2.948453608247423,27.9
Uluru,2015-01-15,E,20.0,SE,44.0,20.0,29.0,1010.6,2.948453608247423,28.4
Uluru,2015-01-16,ENE,24.0,E,48.0,24.0,24.0,1010.4,2.948453608247423,29.7
Uluru,2015-01-17,SSE,19.0,NE,39.0,15.0,17.0,1010.9,2.948453608247423,32.6
Uluru,2015-01-18,E,13.0,NE,39.0,11.0,23.0,1011.7,2.948453608247423,32.0
Uluru,2015-01-19,NW,26.0,NNW,44.0,17.0,45.0,1009.8,2.948453608247423,31.6
Uluru,2015-01-20,WSW,31.0,WSW,48.0,26.0,27.0,1007.2,2.948453608247423,36.4
Uluru,2015-01-21,S,22.0,SW,52.0,26.0,33.0,1009.8,2.948453608247423,29.7
Uluru,2015-01-22,E,19.0,SSE,39.0,13.0,22.0,1008.5,2.948453608247423,27.6
Uluru,2015-01-23,NE,15.0,E,39.0,9.0,23.0,1007.1,2.948453608247423,32.6
Uluru,2015-01-24,E,24.0,WNW,48.0,19.0,22.0,1005.8,2.0,33.7
Uluru,2015-01-25,E,35.0,E,50.0,11.0,15.0,1009.1,2.948453608247423,30.4
Uluru,2015-01-26,E,30.0,E,43.0,20.0,24.0,1010.7,1.0,28.4
Uluru,2015-01-27,E,28.0,NE,43.0,24.0,19.0,1010.2,3.0,28.4
Uluru,2015-01-28,E,30.0,E,46.0,15.0,22.0,1009.7,2.948453608247423,27.2
Uluru,2015-01-29,ENE,22.0,E,44.0,9.0,21.0,1010.0,2.948453608247423,26.8
Uluru,2015-01-30,ENE,13.0,SSE,48.0,13.0,17.0,1009.7,2.948453608247423,28.7
Uluru,2015-01-31,E,6.0,SW,41.0,15.0,17.0,1008.3,7.0,29.9
Uluru,2015-02-01,ESE,13.0,SE,41.0,17.0,16.0,1009.7,2.948453608247423,32.1
Uluru,2015-02-02,E,35.0,E,56.0,22.0,17.0,1015.0,2.948453608247423,27.4
Uluru,2015-02-03,E,31.0,ENE,50.0,20.0,17.0,1016.2,2.948453608247423,26.4
Uluru,2015-02-04,E,20.0,ESE,57.0,13.0,21.0,1014.8,2.948453608247423,28.3
Uluru,2015-02-05,ENE,15.0,E,44.0,19.0,19.0,1012.8,2.948453608247423,28.9
Uluru,2015-02-06,NE,26.0,SE,43.0,11.0,19.0,1013.7,2.948453608247423,30.7
Uluru,2015-02-07,NE,15.0,E,33.0,19.0,23.0,1014.6,2.948453608247423,32.0
Uluru,2015-02-08,E,15.0,ESE,46.0,13.0,22.0,1015.9,2.948453608247423,33.8
Uluru,2015-02-09,ENE,20.0,ENE,57.0,30.0,18.0,1017.4,2.948453608247423,33.8
